source,text,label
zaytung,yaş aylık tl gelir ve evdeki kediye rağmen henüz sonbahar depresyonuna giremeyen ceren güntara tepkiler büyüyor,sarcastic
trt,maydonoz döner fetö operasyon şüphe yakala,non-sarcastic
trt,cumhurbaşkanı erdoğan antalya diplomasi trafik sür,non-sarcastic
zaytung,bütün basın susturulurken alkışlayan hal esnafı oğuz budaklı terörist olmadığını anlatmak i̇çin takipçili twitter hesabına güveniyor,sarcastic
zaytung,suriyeli mültecileri durdurmak i̇çin türkiyeye vize kolaylığı vaat eden ab türkleri durdurmak i̇çin de sırbistanla müzakereleri hızlandırma kararı aldı,sarcastic
zaytung,erdoğanın kurtuluş savaşı temalı kampanyası i̇çin yunanistandan sipariş edilen kişilik i̇şgal gücü izmire ulaştı,sarcastic
zaytung,yaşında elektronik bir aletin tuşlarına basabildiği i̇çin dahi olarak gösterilen i̇lk çocuk onur bilgin su ürünleri bölümünde yılını doldurdu,sarcastic
trt,tbmm başkan kurtul azerbaycan mill meclis başkan görüş,non-sarcastic
zaytung,robot süpürge övücülere yıl direnmeyi başaran ezgi yunak air fryercılar karşısında tamam mı devam mı mücadelesi veriyor,sarcastic
zaytung,birlikte tatil planı yapmaya çalışan genç çift şu aşamada ayrılmanın daha kolay olacağı fikrine i̇kna olmak üzere,sarcastic
zaytung,bitir tez zannet yazı bayram tebrik mesaj anlaş,sarcastic
trt,rtük talimat televizyon canlı yayın kes iddia yalanla,non-sarcastic
zaytung,dışişleri rusya gönül hamle hava savun sistem güzel dur füze,sarcastic
zaytung,düğün döneminde i̇lgi manyağı olan binlerce çift düğün sonrası gerçek hayata adapte olmakta zorlanıyor,sarcastic
zaytung,sadece bayram namazı kılanlar platformu bayram namazının i̇ptal edilmemesi için diyanet i̇şleri başkanlığı önünde basın açıklaması yaptı,sarcastic
zaytung,emniyetin torbacıların anlık konumunu gösteren aplikasyonu uyumaya yoğun i̇lgi,sarcastic
trt,bakan göktaş sosyal medyada koruyucu ve önleyici tedbirler alıyoruz,non-sarcastic
zaytung,meteoroloji genel müdür erken başla survivor küresel ısın bir netice,sarcastic
trt,suriye cumhurbaşkanı şaradan adfde barış ve diyalog vurgusu,non-sarcastic
zaytung,öğrenci i̇şleri daire başkanlığı o konuya biz bakmıyoruz,sarcastic
trt,hakan fidan rus heyet görüş,non-sarcastic
zaytung,a haberi seçimin sonucuna i̇kna etmek i̇çin ak parti tarafından yollanan heyet kanalın kapısından geri çevrildi gerginlik büyüyor,sarcastic
zaytung,seçim önce alışkın gergin bir türlü yakala türkiye diken üst kesin çok pis şey,sarcastic
trt,i̇letişim başkanlığından filistin davası kitaplarına ilişkin paylaşım,non-sarcastic
trt,çevre kirlet ver ceza artır,non-sarcastic
zaytung,ümraniyede daire alma umudunu tamamen yitiren serkan çurhacı mecburen akdenizde uygun bir ada bakmaya başladı,sarcastic
zaytung,aile i̇çi şiddete savaş açan bakanlıktan yeni proje karımı döv karını döveyim,sarcastic
zaytung,gürcistan türkiye barış köprü batum artvin priz çek,sarcastic
trt,bakan işıkhan tarihin en yüksek istihdam ve iş gücüne katılım oranına ulaştık,non-sarcastic
zaytung,faiz lobi söylem ardından faiz art merkez banka porno lobi gergin,sarcastic
zaytung,erdoğan söz açık getir vekil özel eğitim ver operasyon gönder,sarcastic
zaytung,i̇ntihar komandolarının almanyadaki hazırlık kampı neşe i̇çerisinde sürüyor,sarcastic
trt,türkiye endonezya ara anlaşma imzala,non-sarcastic
trt,kabine deprem gündem topla,non-sarcastic
zaytung,egm dolandır kadar birikim son bin kişi para çiftlik banka kap art dolandır şube kapa karar,sarcastic
trt,cumhurbaşkanı erdoğan aile yıl kapsam peş peş müjdele,non-sarcastic
zaytung,ygsye girmek üzere evden çıkmasının ardından newroz kortejine kapılan genç son heyetle beraber i̇mralıya gitti,sarcastic
trt,antalya dünya lider ağırla,non-sarcastic
trt,msb kaynak türkiye avrupa güvenlik mimari ayır bir parça,non-sarcastic
zaytung,türkiyede enflasyonun yüzde oranında yaşandığı tek yer olan tüi̇k binası bu yaz tatilcilerin gözdesi oldu,sarcastic
trt,milletvekili ait dokun dosya komisyon sevk,non-sarcastic
zaytung,yıl bayram harçlık ver fed faiz artırım karar başla anla yüksel maraz çocuk akıl bir soru işaret kal iste,sarcastic
trt,dışişi bakanlık sivil altyapı hedef saldırı kına,non-sarcastic
zaytung,ekonomide ürküten senaryo elektrik faturalarını ödeyemeyecekleri i̇çin a habertrtcnn türk i̇zleyemeyecek olan emekliler bakkaldan ekmek alamaz hale geldiklerini fark edebilirler mi,sarcastic
trt,ferdi tayfur için akm tören düzenle,non-sarcastic
trt,bakan vali buluş katıl,non-sarcastic
zaytung,yanlışlıkla umre kafilesine kapılan kişilik sakallı hipster grubu kutsal topraklara ulaştı,sarcastic
zaytung,bir mayıs nedeniyle tüm toplu taşımaya yasak getiren i̇stanbul valiliği i̇şe gitseniz nolcak sanki kaç para alıyonuz ki,sarcastic
zaytung,tübi̇tak cumhurbaşkanına hakareti dakika öncesinden tespit edebilen radar geliştirdi,sarcastic
zaytung,katar kriz nijer devre biz milyar dolar yatırım asker yol toyota pikap hadi,sarcastic
zaytung,mert suvak ücretsiz i̇zin desteği olarak aldığı tl ile abdye mi yoksa i̇ngiltereye mi yardım etmesi gerektiğinden emin değil,sarcastic
trt,mi̇tten kripto mesajlı yeni kariyer videosu,non-sarcastic
zaytung,çocukları yüzünden pepee i̇zlemek zorunda kalan aileler dayanışma gecesi i̇stanbul nişantaşında gerçekleştirildi,sarcastic
zaytung,petrol i̇hraç eden ülkeler birliği opec sadece seçimlerden önce aktif hale gelen petrol yataklarını i̇ncelemek üzere türkiyeye bir heyet gönderdi,sarcastic
trt,ukrayna devlet başkanı zelenskiy türkiyede,non-sarcastic
zaytung,licede çözüm i̇çin i̇çişleri bakanlığı devrede ölenlerin adını kalekola verelim konu burada kapansın,sarcastic
trt,bakan işıkhan astım ilaçlarının si geri ödeme listesinde,non-sarcastic
zaytung,ekonomide şok yıllık zamların açıklanmasına kısa bir süre kala birçok şirket i̇flasın eşiğinde olduğunu çalışanlarına i̇letti,sarcastic
zaytung,kısıtlamalara rağmen dün gece konyaaltı plajında denize giren vatandaşlardan dünyaya net mesaj i̇srail zulmüne her yerde dur diyeceğiz,sarcastic
trt,bakan fidan cezayir türkiye oran başkonsolos resmi yap,non-sarcastic
trt,cumhurbaşkanı erdoğan nisa ulusal egemen çocuk bayram konser dinle,non-sarcastic
zaytung,hasip kaplanın paylaşımını i̇hbar kabul eden adalet bakanlığı dışarıda hdpnin başına geçebilecek kürt vekil kaldığı i̇ddialarıyla i̇lgili soruşturma başlattı,sarcastic
trt,i̇stanbul kentsel dönüşüm komisyonu kurulacak,non-sarcastic
zaytung,rapor türkiye hafta suudi arabistan milyar dolar gel katar rusya öte arap,sarcastic
trt,i̇letişim başkanlığı bazı liselerde öğretmenlerin açığa alındığı iddiasını yalanladı,non-sarcastic
trt,bakan tunç türkiye damga vur terör bir türkiye vur,non-sarcastic
trt,i̇letişim başkanlığı gösteriler sırasında plastik mermi kullanıldığı iddialarını yalanladı,non-sarcastic
zaytung,pasaport değişikliği i̇çin karakola giden vatandaşın pasaport şube müdürlüğüne atandığı ortaya çıktı,sarcastic
zaytung,yerli ve milli kur mur basına tanıtıldı usd sky sen kimsin ya,sarcastic
trt,kktc kartalkaya yangın hayat kaybet için günlük ulusal yas ilan,non-sarcastic
trt,devlet bahçe türkiye barış huzur kal bir dönem gir,non-sarcastic
zaytung,çocuğun gidemediği özel okula senede tl ödeyen özbar ailesi dövizdeki yükselişten memnun dolar olarak düşününce o kadar koymuyor,sarcastic
trt,mi̇tten suriyede nokta operasyon,non-sarcastic
trt,cumhurbaşkanı yardımcı yılmaz chp sözcü tepki,non-sarcastic
trt,parti yönetim belli,non-sarcastic
trt,cumhurbaşkanı erdoğan aliyev başsağlığı telefon,non-sarcastic
trt,cumhurbaşkanı erdoğan ukrayna silah sus için kritik bir viraj,non-sarcastic
trt,emine erdoğan suriye cumhurbaşkanının eşi latife el durubi ile görüştü,non-sarcastic
zaytung,emlakçı tarafından merkezi lokasyon tanımla ara çalış gün gir,sarcastic
trt,bakan şehit ufuk akıncı aile taziye ziyaret,non-sarcastic
zaytung,erdoğan medya sert tepki söyle yaz basın özgür,sarcastic
trt,bahçeli i̇stiklal marşımız milli istiklal ve istikbale duyulan derin sevgi ve bağlılığın sonucunda hayat bulmuştur,non-sarcastic
trt,mil boksör altın madalya için ring çık,non-sarcastic
trt,cumhurbaşkanı erdoğan bugün siyaset yap millet kardeş hatırla dönem,non-sarcastic
trt,tbmm başkan kurtul kırgızistan,non-sarcastic
trt,i̇letişim başkanlığı cumhurbaşkanı erdoğan i̇sraili aradı iddiasını yalanladı,non-sarcastic
zaytung,meksika mülteci akın önle amaç abd sınır duvar hazırla,sarcastic
trt,ifrc genel sekreteri chapagain yardım çalışanlarına yönelik saldırılar sona ermeli,non-sarcastic
zaytung,yıllık geçmişi bulunan beyaz yakalı girişimciler kulübü i̇lk projesini hayata geçirmeye hazırlanıyor,sarcastic
trt,cumhurbaşkanı erdoğan başakşehirnakkaştepe otoyolu şantiyesini ziyaret etti,non-sarcastic
trt,i̇stanbuldaki depreme abd gemisi neden oldu iddiasına yalanlama,non-sarcastic
zaytung,bayram tatilini kaşta geçiren ofis çalışanı bir gün mutlaka kaşa yerleşip butik otel i̇şletecek,sarcastic
trt,bakan yerlikaya kırmızı bülten ara suç ülke getir,non-sarcastic
trt,i̇ki nükleer güç pakistanhindistan hattında gerginlik sürüyor,non-sarcastic
zaytung,erdoğanla buluşmak i̇çin saraya çıkacak olan davutoğluna destek yağıyor abi yüzünü koru yüzünü,sarcastic
trt,cumhurbaşkanı başdanışman kılıç parti mkyk üye özil almanya sahur katıl,non-sarcastic
zaytung,dolar yüksel geç merkez banka vatandaş şiddet lodos karşı uyar,sarcastic
zaytung,sağlık çalış akp kodaman aşıla kal doz aşı survivor kazan takım ödül vurul,sarcastic
zaytung,meteorolojiden i̇stanbullulara müjde hepinizin story atmasına yetecek kadar kar yağacak telaşa lüzum yok,sarcastic
trt,pfdk mourinho buruk ceza,non-sarcastic
trt,msb kaynak gkry kktc hak gasp siyaset devam,non-sarcastic
trt,başkent kar megakent yağmur bekle,non-sarcastic
trt,cevdet yıl kadın kalkın demokrasi yarım kal,non-sarcastic
zaytung,salgın riskine karşı taktığı maskeyle birlikte özgüveni yerine gelen ezgi vaydar filtresiz i̇lk storysini paylaşmaya hazır hissediyor,sarcastic
trt,bakan şimşek toplantı kapsam iki temas bulun,non-sarcastic
trt,tbmm başkan kurtul cezayir ürdün mevkidaş görüş,non-sarcastic
zaytung,i̇kinci el arabaya parasının yetmeyeceğini kabullenen bir kişi daha mecburen sıfır almaya karar verdi,sarcastic
trt,fahrettin altun türkiye i̇letişim modeliyle kötü gidişe dur dedik ve demeye devam edeceğiz,non-sarcastic
zaytung,türkiyedeki saldırıya sevinen türkler işi̇d cephesinde gerginlik yarattı e bizden de hayvan çıktı bunlar,sarcastic
zaytung,türkiye doların ay önceki seviyesine i̇nmesinin ardından fiyatların da ay önce oha her şey çok pahalı dediği seviyeye i̇nmesini bekliyor,sarcastic
trt,tbmm gündemi yeni haftada da yoğun türkiyenin ilk i̇klim kanunu geliyor,non-sarcastic
trt,siirt yeni yol milyon lira tasarruf,non-sarcastic
zaytung,türkiyeye yatırım i̇çin milyar dolar ayıran katarda kafalar karışık biraz daha bekleyip o parayla ülkenin tamamını mı alsak,sarcastic
trt,türkiye sür ekonomik büyü için endüstriyel ortaklık katılım belge imzala,non-sarcastic
zaytung,birleşmiş milletler o i̇ddiaları doğruladı evet kimin terörist olduğuna twitterdaki hashtaglere bakarak karar veriyoruz,sarcastic
trt,bakan göktaş kadınlar için esnek çalışma modellerini aktif hale getireceğiz,non-sarcastic
zaytung,arka sokak sezon senaryo çal hacker grup dur her bölüm aynı,sarcastic
trt,cumhurbaşkanı erdoğan etkin hız işle bir adalet sistem inşa,non-sarcastic
trt,bakan yerlikaya terör duvar yık terör türkiye hedef ulaş,non-sarcastic
zaytung,dubai emiri elmaktum i̇ngiltereye kaçan eşine seslendi bi ara bizim i̇stanbuldaki konsolosluğa uğra da şu boşanma işlerini halledelim bitanem,sarcastic
trt,mgk gazze sağla ateşkes kal altı çiz,non-sarcastic
trt,bakan işıkhandan gss kanun teklifinin yasalaşmasına ilişkin paylaşım,non-sarcastic
trt,emine erdoğan yeşilay merkez hayat yeniden inşa iste ışık,non-sarcastic
zaytung,anayasa mahkemesi ve sonrası doğumluların gençliklerinin i̇ptali i̇stemiyle yapılan başvuruyu i̇ncelemeye aldı,sarcastic
trt,efkan chp kendi kurtar için boykot iste,non-sarcastic
trt,ömer çelik özgür öze gel nokta türkiye topyekun tehdit,non-sarcastic
zaytung,hayal tacirleri yine i̇ş başında almanyada startupta i̇ş bulduk diye kandırdıkları yazılımcıları edirnenin karaağaç mahallesine bıraktılar,sarcastic
trt,siirt belediye yeni görev,non-sarcastic
trt,dmm ekrem i̇mamoğlunun x hesabına yargı kararıyla erişim engeli getirildi,non-sarcastic
trt,bakan kacır türkiye dijital hız artır yatırım destek ver,non-sarcastic
zaytung,grip nedeniyle hafta rapor alan onur gülsurun masada bıraktığı kupa ziyaretçi akınına uğruyor,sarcastic
trt,tbmm gündem hafta var,non-sarcastic
zaytung,başkanlık sisteminin kişisel bir heves olmadığını söyleyen erdoğan i̇lk başkan kim olacak inanın ben de çok merak ediyorum,sarcastic
zaytung,atlas jetin de gitmesinin ardından i̇flas edebilecek şirket sayısı haneli rakamlara düşen türkiye ekonomide dengelenme i̇şaretleri vermeye devam ediyor,sarcastic
trt,bakanlıktan denize kanalizasyon atığı döken i̇ski̇ye para cezası,non-sarcastic
trt,bakan kurumdan belediyelere müsilaj uyarısı,non-sarcastic
trt,emine erdoğan gerçek engel farkındalık yoksun kalp saklı,non-sarcastic
trt,cumhurbaşkanı erdoğan adana mersin git,non-sarcastic
zaytung,chris cornellin ölümünün ardından orta yaşa gelmelerine rağmen hala senden benden sağlıklı görünen türk rock camiasına tepki yağıyor bunlar nasıl rockçı,sarcastic
zaytung,süt fiyatlarına müdahale i̇çin ahır basacak ticaret bakanlığına bağlı özel tim basına tanıtıldı,sarcastic
trt,chp olağanüstü kurultay topla,non-sarcastic
trt,ekrem i̇mamoğlunun diploması iptal edildi,non-sarcastic
trt,i̇stanbul valiliğinden bazı öğretmenlerin açığa alındığı iddialarına yalanlama,non-sarcastic
zaytung,körfez temaslarından i̇lk olumlu sonuç geldi araplara hediye edilen togglardan en az milyon tl ötvkdvmtv geliri bekleniyor,sarcastic
trt,adalet bakan tunç otel yangın yaşa hesap yargı huzur ver,non-sarcastic
zaytung,türkiye penguen dergi yayınla karikatür yara sarma çalış,sarcastic
trt,çelik özgür öze söz siyasi adap aykırı,non-sarcastic
zaytung,merkez banka piyasa rahatla açıkla nokta artık iste fazla fakir,sarcastic
trt,gençlere özel gsb gençlik kış kulübü programı başlıyor,non-sarcastic
trt,cumhurbaşkanı erdoğan terör türkiye büyük eser,non-sarcastic
trt,cumhurbaşkanlığı i̇letişim başkanı altundan chpye dezenformasyon tepkisi,non-sarcastic
trt,nato dışişleri bakan antalya buluş,non-sarcastic
zaytung,psikiyatrist uyar kek çikolata fetiş obje hal gel sağlık bir akıl durum,sarcastic
zaytung,i̇bbnin borçlarını afiş yaptırıp belediye binasına asmak i̇steyen yeni yönetime mimarlar odası engeli binanın statiği kaldırmaz,sarcastic
trt,ilde pkkkckya operasyon gözaltı,non-sarcastic
zaytung,ofiste ayrı whatsapp grubuna dahil olan bilge umak kimin gıybetini hangi grupta yaptığını aklında tutmak i̇çin yoğun çaba sarfediyor,sarcastic
trt,cumhurbaşkanı erdoğan yapı reform hayat geçir nokta karar,non-sarcastic
zaytung,motokuryeyi öldürdükten sonra elini kolunu sallayarak türkiyeyi terk eden somali cumhurbaşkanının oğlu verilmiş sadakam varmış kazayı gerçek bir devletin sınırları içinde de yapabilirdim,sarcastic
zaytung,kayalık zemin yapısından ötürü bir türlü açılamayan karagediz tüneli hdp seçim bürosu yapılıyor,sarcastic
trt,iğdırnahçıvan hattından gaz akışı başladı,non-sarcastic
trt,fetö operasyon şüphe yakala,non-sarcastic
trt,msb son bir hafta terörist etki hal getir,non-sarcastic
trt,uluslararası sıfır atık gün kutla,non-sarcastic
zaytung,berat albayrak eleştiri sert yanıt anlaş kayınpeder avrupa kıta yar baba ait arazi orta yer boğaz geçir iste biri rahat,sarcastic
zaytung,bütün gün sadece a haber i̇zleyen sevimli muhabbet kuşu boncuk yorumculara taş çıkartıyor başkanlık şart cicikuş babacım,sarcastic
trt,i̇stanbulda okul bahçeleri spor salonları ve camiler vatandaşların kullanımına açıldı,non-sarcastic
trt,kktc cumhurbaşkanlığı yerleşke cumhurbaşkanı erdoğan katılım,non-sarcastic
trt,irak ve suriyenin kuzeyinde terörist etkisiz hale getirildi,non-sarcastic
trt,türkiye endonezya ortak beyan gazze halk vatan taşın fikir reddet,non-sarcastic
trt,bakan uraloğlu trabzon bisiklet yarış start ver,non-sarcastic
trt,türkiye basın federasyonunun yüksek i̇stişare kurulu belli oldu,non-sarcastic
